id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price_clean,estimated_revenue_l365d,est_monthly_revenue,estimated_occupancy_l365d,number_of_reviews,reviews_per_month,review_scores_rating,host_id,host_is_superhost,host_years,amenities_count,neighbourhood_listing_count,competition_level,quality_index
1176699238161408928,Lovely & Quiet 2BR in Brighton,Brighton,42.34527,-71.1607,Entire rental unit,Entire home/apt,4,2.0,231.0,30492.0,2541.0,132,24,1.94,4.96,65812337,t,9.476712328767123,35,303,Medium,0.6248006512991724
1176861035408746030,Cozy Boston studio,Brighton,42.3461461993108,-71.14416052533325,Entire rental unit,Entire home/apt,2,2.0,183.0,46665.0,3888.75,255,71,4.58,4.79,416027128,t,4.153424657534247,64,303,Medium,2.324618486517087
1176976365746800145,Luxury Charlestown! city home!,Charlestown,42.37675615633171,-71.05792112010776,Entire home,Entire home/apt,8,4.0,750.0,9000.0,750.0,12,2,0.39,5.0,160087066,f,7.832876712328767,26,83,Low,0.06603515588603637
1177103248225483462,Stylish studio with room divider near downtown,Brighton,42.34833710727391,-71.14493626763553,Entire rental unit,Entire home/apt,2,2.0,149.0,25032.0,2086.0,168,43,2.77,4.88,416027128,t,4.156164383561644,65,303,Medium,2.6179236684449
1177130866076322419,Luxury suite with room divider near downtown,Brighton,42.34861,-71.14525,Entire rental unit,Entire home/apt,2,2.0,177.0,45135.0,3761.25,255,78,5.19,4.9,416027128,t,4.156164383561644,66,303,Medium,2.7398539328014175
1177938268982752936,Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,Fenway,42.35100059907109,-71.09354588542584,Entire rental unit,Entire home/apt,7,4.0,145.0,36975.0,3081.25,255,31,1.98,4.87,130680380,f,8.361643835616439,35,241,Medium,0.4044614715646475
1178267194328619248,"Penthouse, Parking, Private Deck, W/D, Back Bay!",Back Bay,42.3493361,-71.0826586,Entire rental unit,Entire home/apt,6,3.0,769.0,138420.0,11535.0,180,42,2.8,4.86,563246552,t,1.5917808219178082,49,340,High,1.4015033711890659
1178276067674629495,"(42L2) Celtics, Bruins! Lets GO!",Downtown,42.36475,-71.06355,Entire rental unit,Entire home/apt,4,3.0,257.0,65535.0,5461.25,255,64,4.36,4.72,528489640,unknown,2.158904109589041,40,376,High,0.4020595163068777
1178282031477218967,Private Studio Guest House w/ Free Parking,Dorchester,42.31656978707012,-71.05215551992968,Entire guesthouse,Entire home/apt,2,1.0,142.0,30672.0,2556.0,216,54,3.55,4.87,583290692,f,1.2821917808219179,39,572,High,0.6963254803377994
1178574563473155633,Open concept 2 bed loft in Back Bay,Back Bay,42.349422115176,-71.0739027050214,Entire rental unit,Entire home/apt,6,3.0,373.0,89520.0,7460.0,240,4,0.34,5.0,266312920,f,6.3123287671232875,34,340,High,0.6497631734323402
1178933965841931292,"(MGH7-1)Prime Location, Shopping, Hospitals, Cafés",Beacon Hill,42.35891,-71.06544,Entire rental unit,Entire home/apt,2,1.0,235.0,42300.0,3525.0,180,47,3.03,4.51,563246552,t,1.5917808219178082,46,230,Medium,0.32573077675271334
1179024025528967603,Spacious Bedroom & Private Bath 3A,Dorchester,42.28319,-71.07236,Private room in rental unit,Private room,2,1.0,65.0,7540.0,628.3333333333334,116,3,0.23,4.33,16612533,t,11.295890410958904,52,572,High,0.3228484304433914
1179028095182598146,Large Bedroom & Private Bathroom 3B,Dorchester,42.28154,-71.0724,Private room in rental unit,Private room,2,1.0,60.0,10440.0,870.0,174,3,0.28,5.0,16612533,t,11.295890410958904,46,572,High,1.525355199751796
1179675541955500778,Elegant Beacon Hill Apt by MBTA,Downtown,42.3581485,-71.0624814,Entire rental unit,Entire home/apt,3,1.0,155.0,17980.0,1498.3333333333333,116,2,0.97,5.0,26374107,f,10.687671232876712,38,376,High,0.9416271822054921
1179939389451658473,Beautiful Vintage Oval Room with Greenery Views,West Roxbury,42.27816883369852,-71.14712801052458,Private room in villa,Private room,2,1.0,80.0,6720.0,560.0,84,27,1.76,4.93,541993082,t,1.9424657534246574,12,83,Low,-1.1268637923912936
1181121091793554837,Cozy Studio in Historic Brownstone,South End,42.34273,-71.08052,Entire rental unit,Entire home/apt,2,1.0,194.0,2328.0,194.0,12,2,2.0,5.0,409684302,f,4.243835616438356,34,291,Medium,0.6497631734323402
1181233927689510405,"#4 ""Top of the Hub"" Secret Agent Room",Roslindale,42.2821,-71.12259,Private room in rental unit,Private room,2,1.0,65.0,15080.0,1256.6666666666667,232,11,0.72,4.64,4375564,t,12.794520547945206,63,100,Low,1.8844205180995899
1181310032137804996,The Chester: Penthouse One Bedroom,Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,2.0,293.0,63288.0,5274.0,216,46,3.06,4.87,43613912,t,10.054794520547945,33,295,Medium,0.2585294671780715
1181310150835395666,The Chester: Urban Chic Retreat In South End,Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,2.0,266.0,14364.0,1197.0,54,17,1.14,4.71,43613912,t,10.054794520547945,31,295,Medium,-0.2791166345143275
1181310286178284057,"The Chester: Hip, Renovated, South End",Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,2.0,261.0,18792.0,1566.0,72,17,1.16,5.0,43613912,t,10.054794520547945,25,295,Medium,-0.0069308463072516036
1181310520406522158,"The Chester: Vintage Elegance, Modern Comfort",Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,2.0,222.0,5328.0,444.0,24,7,0.46,4.57,43613912,t,10.054794520547945,24,295,Medium,-1.1326284850099375
1181310640039457019,"The Chester: Modern Luxury, Historic Charm",Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,2.0,227.0,17706.0,1475.5,78,19,1.25,4.89,43613912,t,10.054794520547945,25,295,Medium,-0.27623428820500556
1181310920532325010,"The Chester:  Urban Luxury, Modern Design",Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,2,2.0,256.0,26112.0,2176.0,102,24,1.58,4.88,43613912,t,10.054794520547945,23,295,Medium,-0.4466484236731949
1181311064422167794,"The Chester: Modern, Cool, Heart Of South End",Roxbury,42.339042,-71.0803574,Entire rental unit,Entire home/apt,4,2.0,220.0,3960.0,330.0,18,7,0.48,5.0,43613912,t,10.054794520547945,24,295,Medium,-0.07989684850053957
1181795869552776440,"#3 ""Top of the Hub"" Marilyn Monroe Room",Roslindale,42.28401000476389,-71.12231785322327,Private room in rental unit,Private room,2,1.0,92.0,23460.0,1955.0,255,66,4.62,4.8,4375564,t,12.794520547945206,69,100,Low,2.7139306285651403
1181919518491903971,Bright Newbury Street 1 Bedroom,Back Bay,42.34814,-71.08651,Entire rental unit,Entire home/apt,2,1.0,474.0,120870.0,10072.5,255,37,2.44,4.59,275849638,f,6.205479452054795,37,340,High,-0.13510619433396692
1182255793093036671,W.R. Private full bed floor 1 Boston,West Roxbury,42.27756063517099,-71.16141550961004,Private room in rental unit,Private room,2,1.0,56.0,3024.0,252.0,54,12,0.84,5.0,69267172,t,9.413698630136986,54,83,Low,2.1090832172981
1183366210963015944,Spacious 4BR Apartment – 3rd Floor,Brighton,42.34321,-71.14698,Entire rental unit,Entire home/apt,8,5.0,524.0,25152.0,2096.0,48,14,0.97,4.71,426546484,f,3.9643835616438357,41,303,Medium,0.4505433874185523
1184033060829768866,5 TDGarden Celtics/Bruins/Lil Italy/Historic,North End,42.36573366146302,-71.05616306007353,Entire rental unit,Entire home/apt,2,1.0,99.0,4752.0,396.0,48,8,1.33,4.38,3637081,f,13.016438356164384,40,112,Low,-0.4303329404679953
1184693833410856063,Large 1 bedroom home / free parking spot /Location,Allston,42.35326178636199,-71.12610208358956,Entire rental unit,Entire home/apt,4,2.0,265.0,61480.0,5123.333333333333,232,4,0.35,5.0,142306305,t,8.172602739726027,44,178,Low,1.37942319536522
1186474380701759928,Private suite Bed & bath near Forest Hills Station,Hyde Park,42.26980269227048,-71.11877419392917,Private room in home,Private room,2,1.0,81.0,10206.0,850.5,126,28,1.89,4.96,74813314,t,9.323287671232876,17,73,Low,-0.6885873881800112
1188736505557817472,Brighton Center  1br,Brighton,42.34735,-71.15401,Entire rental unit,Entire home/apt,4,2.0,158.0,38868.0,3239.0,246,52,3.64,4.96,586189161,t,1.2438356164383562,48,303,Medium,1.573358679811916
1189829506115257733,Comfort and Convenience of Home in Boston!,Roxbury,42.3152811,-71.0732458,Private room in home,Private room,1,1.0,40.0,7280.0,606.6666666666666,182,1,0.11,5.0,235113659,t,6.717808219178083,42,295,Medium,1.233491190978644
1189829925948068202,Coziness and Convenience of Home!,Dorchester,42.3162,-71.07229,Private room in home,Private room,1,1.0,50.0,12750.0,1062.5,255,2,0.21,5.0,235113659,t,6.715068493150685,14,572,High,-0.8095568704334194
1190055706860360489,Spacious South Boston 2Bed wDeck,South Boston,42.33424485793947,-71.0487063601613,Entire home,Entire home/apt,6,2.0,453.0,0.0,0.0,0,2,0.14,5.0,10197317,t,11.843835616438357,44,194,Low,1.37942319536522
1190069375419093149,Private Floor w/Bed/Bath/LivingR,South Boston,42.334237670743775,-71.04871273040771,Private room in home,Private room,2,2.0,181.0,0.0,0.0,0,1,0.07,5.0,10197317,t,11.843835616438357,44,194,Low,1.37942319536522
1190698311101407695,Best Location In Boston!,East Boston,42.366950699836266,-71.03605703260041,Entire home,Entire home/apt,2,1.0,204.0,8568.0,714.0,42,7,0.64,5.0,103346817,t,8.871232876712329,49,229,Low,1.7442532063316598
1190758651187550198,"Modern 2BR Apt, 30 min to Downtown w/Parking Spot!",Hyde Park,42.242,-71.13201,Entire rental unit,Entire home/apt,4,2.0,144.0,13824.0,1152.0,96,22,1.5,4.86,71476225,t,9.375342465753425,36,73,Low,0.4529453426763221
1191389302650790750,Walk everywhere! 1 bed / 1 bath! Super Location!,Back Bay,42.34438,-71.08304,Entire rental unit,Entire home/apt,2,1.0,185.0,47175.0,3931.25,255,51,4.02,4.9,47584294,t,9.917808219178083,47,340,High,1.3534998911289455
1193513049860213888,Stylish Condo with Parking/Wi-Fi,Roxbury,42.32290005888324,-71.06823785685711,Entire home,Entire home/apt,4,2.0,162.0,29160.0,2430.0,180,30,2.57,4.53,56052140,f,9.668493150684931,22,295,Medium,-1.3764890137229693
1197060872511521171,"Blueground | Theater Dist, gym, lounge & A/C",Downtown,42.3511858,-71.06401699999999,Entire rental unit,Entire home/apt,4,2.0,373.0,0.0,0.0,0,0,,,107434423,f,8.778082191780822,31,376,High,
1198521594646750353,"Premium Two Queen, Inn at Longwood, On-Site Dining",Longwood Medical Area,42.33832,-71.10647,Room in hotel,Hotel room,4,0.0,50000.0,0.0,0.0,0,0,,,501999278,f,2.5945205479452054,26,28,Low,
1200265943555917966,Private Parking! 4BR Family Home in South Boston,South Boston,42.33387,-71.05094,Entire home,Entire home/apt,8,4.0,759.0,91080.0,7590.0,120,24,1.82,4.96,2027428,t,13.498630136986302,44,194,Low,1.2814946710387642
1200671047049220408,2 bed in Boston,Roslindale,42.29337258791596,-71.13204089179278,Entire townhouse,Entire home/apt,4,2.0,360.0,21600.0,1800.0,60,31,2.16,4.74,140110214,f,8.208219178082192,33,100,Low,-0.0597382368829092
1201423221609705644,Convenient 1BR close to Airport,East Boston,42.37116262024412,-71.03627927357255,Entire rental unit,Entire home/apt,2,1.0,131.0,0.0,0.0,0,0,,,54140849,f,9.70958904109589,25,229,Low,
1202927432798024064,"Cozy/Spacious & Sunny Apt/ Downtown,Airport Nearby",East Boston,42.38999,-71.00823,Entire home,Entire home/apt,5,4.0,237.0,60435.0,5036.25,255,65,4.68,4.71,285479034,t,6.117808219178082,28,229,Low,-0.4980146410941914
1203915231311973915,T New Stylish Fenway (Longterm.03),Fenway,42.34085299632107,-71.09900111273785,Entire condo,Entire home/apt,3,1.0,160.0,18560.0,1546.6666666666667,116,2,0.2,5.0,799496,t,14.216438356164383,46,241,Medium,1.525355199751796
1206563557370155347,Stylish Studio in Historic Row House,South End,42.34288111977049,-71.07874188009886,Entire rental unit,Entire home/apt,2,1.0,262.0,12576.0,1048.0,48,10,0.75,4.8,409684302,f,4.243835616438356,26,291,Medium,-0.42360746574624253
1208811539468350325,Two bedrooms by the beach with private bathroom!,South Boston,42.33529,-71.0286,Private room in condo,Private room,3,2.0,400.0,0.0,0.0,0,1,0.08,5.0,11766878,t,11.657534246575343,12,194,Low,-0.9554888748199953
1209282533113560710,"#2 ""Top of the Hub"" Bob Marley Room",Roslindale,42.28342,-71.12383,Private room in rental unit,Private room,2,1.0,92.0,23460.0,1955.0,255,78,5.57,4.77,4375564,t,12.797260273972602,61,100,Low,2.0567562177739944
1210048479112915739,"TD Garden, Celtics/Bruins, Lil Italy,North End",North End,42.3676,-71.05826,Entire rental unit,Entire home/apt,10,6.0,570.0,27360.0,2280.0,48,10,0.72,4.5,37907846,f,10.219178082191782,33,112,Low,-0.6473093828416437
1210101379338879422,Studio Ready 4 Students & Traveling Professionals,Downtown,42.355056736770834,-71.06221200170934,Private room in rental unit,Private room,2,2.0,138.0,2484.0,207.0,18,5,0.37,3.8,316148588,f,5.794520547945205,24,376,High,-3.0177525782942105
1210101847859646885,Temple Place Suites: Book Today!,Downtown,42.355056736770834,-71.06221200170934,Private room in rental unit,Private room,2,2.0,152.0,2736.0,228.0,18,3,0.28,4.67,316148588,f,5.794520547945205,23,376,High,-0.9607731763870871
1210102578043484857,Come Visit Boston and Stay In Our Homey Studio,Downtown,42.3550474,-71.0622106,Entire rental unit,Entire home/apt,2,2.0,217.0,6510.0,542.5,30,7,0.51,4.14,316148588,f,5.794520547945205,23,376,High,-2.2583261237126253
1210125208993708447,Simple & Affordable Efficient Studio Awaits!,Bay Village,42.348278,-71.0705054,Entire rental unit,Entire home/apt,1,1.0,107.0,14766.0,1230.5,138,28,2.01,4.07,244600805,f,6.594520547945206,25,110,Low,-2.2837690368973456
1210860708540133195,Modern 5BR | Near Subway & Downtown | Free Parking,Dorchester,42.28562646410546,-71.06928880152215,Entire home,Entire home/apt,16,8.0,492.0,91512.0,7626.0,186,34,2.63,4.97,592694480,t,1.1561643835616437,55,572,High,2.1086028262465453
1210993461266915003,North End 1 BR with Common Roof Deck,North End,42.36720742612293,-71.05453960515766,Entire rental unit,Entire home/apt,2,1.0,231.0,57750.0,4812.5,250,26,2.09,5.0,45455727,t,9.98904109589041,45,112,Low,1.452389197558508
1211190103832728629,North End 1 BR in Little Italy,North End,42.36756331455032,-71.05261702063339,Entire rental unit,Entire home/apt,2,1.0,350.0,89250.0,7437.5,255,30,2.16,4.97,45455727,t,9.98904109589041,45,112,Low,1.3789428043136658
1211205279244923331,JP Studio - Featured on Home&Texture,Jamaica Plain,42.31512,-71.10048,Entire guest suite,Entire home/apt,2,1.0,155.0,39525.0,3293.75,255,60,4.38,4.98,13852368,t,11.482191780821918,50,240,Medium,1.768254946361721
1211549629381798870,"Renovated 2.5 BR near the City, Harvard, BU, BC",Allston,42.35623,-71.13677,Entire rental unit,Entire home/apt,8,0.0,276.0,48024.0,4002.0,174,4,0.32,4.5,2134782,f,13.457534246575342,35,178,Low,-0.5013773784550678
1211601016640075822,North End 1 BR - Steps to Hanover Street,North End,42.3680729678385,-71.05307854413574,Entire rental unit,Entire home/apt,2,1.0,306.0,78030.0,6502.5,255,35,2.72,5.0,45455727,t,9.98904109589041,45,112,Low,1.452389197558508
1211650469632506754,North End 1 BR + Patio in Little Italy,North End,42.36617,-71.0529,Entire rental unit,Entire home/apt,3,1.0,318.0,81090.0,6757.5,255,29,2.24,5.0,45455727,t,9.991780821917809,45,112,Low,1.452389197558508
1212486880305802655,Place next Airport/Downtown,East Boston,42.38110067368753,-71.02533223337656,Entire rental unit,Entire home/apt,4,2.0,136.0,34680.0,2890.0,255,54,5.14,4.46,439013531,f,3.7205479452054795,14,229,Low,-2.1315919488405712
1212733465354664676,Stylish Boston retreat in a luxury neighborhood,South End,42.34524,-71.06895,Entire rental unit,Entire home/apt,2,1.0,383.0,15320.0,1276.6666666666667,40,5,0.44,5.0,111861593,f,8.69041095890411,40,291,Medium,1.0875591865920682
1213135724492280326,"Large 3 Bed, 2 Bath in North End; Near Waterfront",North End,42.36612,-71.05487,Entire rental unit,Entire home/apt,7,3.0,452.0,115260.0,9605.0,255,47,3.82,4.81,130680380,f,8.35890410958904,36,112,Low,0.33053468726825075
1213235884592980765,"Expansive Back Bay 2-Level Loft, Sleeps 4, 2B/1B",Back Bay,42.34973,-71.07172,Entire rental unit,Entire home/apt,4,2.0,289.0,34680.0,2890.0,120,2,0.18,3.0,31340713,f,10.449315068493151,39,340,High,-3.881833031924004
1213787809216285952,4 bdrm apartment next to Airport/Downtown,East Boston,42.383254998480496,-71.01917370667395,Entire rental unit,Entire home/apt,9,7.0,236.0,60180.0,5015.0,255,100,7.33,4.51,439013531,f,3.7205479452054795,36,229,Low,-0.4039292451801665
1213853437263095035,Make this new apartment home!,Brighton,42.351851719619454,-71.14476543787319,Entire condo,Entire home/apt,4,2.0,238.0,0.0,0.0,0,0,,,76787967,f,9.2986301369863,10,303,Medium,
1214413178116610424,"Blueground | FiDi, gym, coffee bar, security, w/d",Chinatown,42.3522851,-71.05910879999999,Entire rental unit,Entire home/apt,4,2.0,463.0,0.0,0.0,0,0,,,107434423,f,8.778082191780822,30,63,Low,
1215189029970794207,Luxury 2Br 2Ba condo Boston pond,Jamaica Plain,42.3284,-71.11191,Entire rental unit,Entire home/apt,6,3.0,499.0,127245.0,10603.75,255,7,0.51,4.71,163848078,f,7.756164383561644,29,240,Medium,-0.42504863890090344
1216050613232887897,"TD Garden,Celtics/Bruins, Lil Italy,North End",North End,42.36726564894177,-71.05752231805586,Entire rental unit,Entire home/apt,6,5.0,259.0,34188.0,2849.0,132,33,2.43,4.55,37907846,f,10.219178082191782,44,112,Low,0.2777272966925932
1217700333000674447,The Harvard Room,Allston,42.35993,-71.12736,Private room in rental unit,Private room,2,1.0,50.0,0.0,0.0,0,0,,,26956083,t,10.657534246575343,31,178,Low,
1218903578903953898,(3-2) Cozy & Budget-Friendly Back Bay Studio,Back Bay,42.34941,-71.09055,Entire rental unit,Entire home/apt,2,1.0,181.0,46155.0,3846.25,255,49,3.71,4.51,233908696,f,6.7315068493150685,40,340,High,-0.1120652364070146
1219702182254581166,"(DR54) Roof Deck 6Bedrooms,W/D, Parking, Baby Crib",Dorchester,42.28705,-71.04096,Entire rental unit,Entire home/apt,12,7.0,701.0,138798.0,11566.5,198,33,2.74,4.91,261436898,t,6.375342465753425,52,572,High,1.742812033176999
1220409743498180367,Three level townhouse near South Boston's Best!,South Boston,42.33654010990479,-71.05269715189934,Entire home,Entire home/apt,5,2.0,240.0,51840.0,4320.0,216,36,3.39,4.89,74782650,t,9.326027397260274,59,194,Low,2.2046097863667855
1220538105467806435,Garden Level Studio,Jamaica Plain,42.32336251442836,-71.10762143057383,Private room in home,Private room,2,1.0,135.0,2160.0,180.0,16,2,0.57,5.0,133457702,f,8.30958904109589,13,240,Medium,-0.8825228726267073
1220559061762913883,Boston Penthouse Skyline View - Whole Apartment,Chinatown,42.35192,-71.05904,Entire rental unit,Entire home/apt,4,3.0,2238.0,40284.0,3357.0,18,3,0.3,5.0,16957547,f,11.276712328767124,11,63,Low,-1.0284548770132833
1221046068654269453,"JP, Central Location, 3, Bedrooms, Stay NOW!",Jamaica Plain,42.31925,-71.11408,Entire rental unit,Entire home/apt,8,4.0,211.0,53805.0,4483.75,255,11,0.83,4.18,586870169,f,1.2328767123287672,26,240,Medium,-1.9414995928063057
1221053627587245519,"Enjoy Boston, Private Patio On Montgomery Park",South End,42.34281,-71.07475,Entire rental unit,Entire home/apt,4,2.0,494.0,80028.0,6669.0,162,31,2.43,4.94,43613912,t,10.054794520547945,39,291,Medium,0.8677003979090975
1221778994137424716,Stylish South End Studio Retreat,South End,42.34278,-71.08045,Entire rental unit,Entire home/apt,2,1.0,215.0,14190.0,1182.5,66,15,1.17,4.93,409684302,f,4.243835616438356,35,291,Medium,0.55135425805433
1221827752483809198,"Stylish, 2BR Loft near Downtown Boston",Roxbury,42.32595,-71.0803,Entire condo,Entire home/apt,3,2.0,167.0,19372.0,1614.3333333333333,116,2,0.17,5.0,595793521,f,1.115068493150685,22,295,Medium,-0.22582885288711552
1222321840761148771,"Blueground | FiDi, parking, w/d, gym & a/c",Chinatown,42.3522851,-71.05910879999999,Entire rental unit,Entire home/apt,2,1.0,307.0,0.0,0.0,0,0,,,107434423,f,8.778082191780822,31,63,Low,
1223978200261721968,Boston Apart with outdoor patio-8 people,Dorchester,42.32209,-71.05621,Entire rental unit,Entire home/apt,8,6.0,446.0,26760.0,2230.0,60,10,0.85,4.9,210929717,t,7.095890410958904,12,572,High,-1.2003101856361336
1226061959263831628,Harvard Room near the Biz School,Allston,42.36167702866017,-71.12573101778983,Private room in rental unit,Private room,2,2.0,69.0,8280.0,690.0,120,2,0.22,4.5,26956083,t,10.654794520547945,32,178,Low,-0.7202753850349317
1226192514878944787,Guest Suite in East Boston,East Boston,42.38542,-71.00441,Entire guest suite,Entire home/apt,5,4.0,122.0,31110.0,2592.5,255,27,2.04,4.93,596202722,t,1.1123287671232878,35,229,Low,0.55135425805433
1226975433413522035,The Curie-Perfect for Monthly Stays,Brighton,42.34676,-71.14521,Entire rental unit,Entire home/apt,3,2.0,169.0,31434.0,2619.5,186,39,2.95,4.82,416027128,t,4.156164383561644,66,303,Medium,2.543996884148506
1227312811801343971,1Bed/1BA+Office in the South End,South End,42.3374263,-71.0750942,Entire rental unit,Entire home/apt,2,1.0,250.0,63750.0,5312.5,255,5,0.42,5.0,6391028,t,12.372602739726027,51,291,Medium,1.890185210718236
1228186881929324147,Symphony Suites #2 | Back Bay & Fenway,Fenway,42.34449233495892,-71.08887580555724,Entire rental unit,Entire home/apt,4,2.0,291.0,33174.0,2764.5,114,19,1.61,4.84,814298,f,14.210958904109589,40,241,Medium,0.695845089286245
1228191469933322691,Symphony Suites #3 | Back Bay & Fenway,Fenway,42.344538212604576,-71.08875778836058,Entire rental unit,Entire home/apt,4,2.0,272.0,22848.0,1904.0,84,15,1.21,4.53,814298,f,14.210958904109589,40,241,Medium,-0.06310097424378558
1228193149412038243,Symphony Suites #4 | Back Bay & Fenway,Fenway,42.344471621496574,-71.08878461045073,Entire rental unit,Entire home/apt,4,2.0,290.0,50460.0,4205.0,174,29,2.56,4.86,814298,f,14.210958904109589,41,241,Medium,0.817775353642762
